iso_steff,iso_slogg_err2,iso_steff_err1,iso_steff_err2,iso_slogage,iso_smass,iso_sparallax_err1,iso_sparallax_err2,id_starname,iso_sparallax,iso_srad,iso_smet_err1,iso_smet_err2,iso_smass_err2,iso_smass_err1,iso_slogg_err1,iso_srad_err1,iso_smet,iso_srad_err2,iso_slogg,iso_slogage_err1,iso_slogage_err2,iso_sage,iso_sage_err1,iso_sage_err2
6126.0,-0.112,66.0,-67.0,9.52,1.235,0.38,-0.42,K00271,2.86,1.41,0.042,-0.044,-0.048,0.075,0.095,0.24,0.225,-0.16,4.23,0.063,-0.137,3.31131121483,0.516936218342,-0.895850380381
5683.0,-0.099,63.0,-64.0,9.875,1.059,0.48,-0.46,K00273,3.68,1.3,0.042,-0.043,-0.043,0.062,0.094,0.18,0.268,-0.15,4.239,0.086,-0.12,7.49894209332,1.64219032138,-1.81041278489
6084.0,-0.099,66.0,-68.0,9.669,1.168,0.39,-0.34,K00274,2.73,1.58,0.037,-0.044,-0.048,0.074,0.1,0.23,-0.018,-0.2,4.113,0.062,-0.08,4.66659380314,0.71610402202,-0.785090143236
5814.0,-0.076,56.0,-62.0,9.713,1.218,0.34,-0.29,K00275,2.41,1.71,0.04,-0.04,-0.091,0.108,0.088,0.23,0.242,-0.21,4.056,0.115,-0.093,5.16416369272,1.56560287012,-0.995469858017
5950.0,-0.095,65.0,-62.0,9.747,1.06,0.32,-0.35,K00276,3.04,1.2,0.04,-0.045,-0.033,0.037,0.081,0.16,-0.015,-0.11,4.3,0.068,-0.12,5.58470194737,0.946603579106,-1.34827228687
5980.0,-0.13,64.0,-64.0,9.778,1.049,0.35,-0.4,K00277,2.27,1.4,0.044,-0.043,-0.057,0.103,0.11,0.3,-0.17,-0.19,4.17,0.069,-0.111,5.99791076256,1.03281243628,-1.35275801033
6296.0,-0.103,64.0,-65.0,9.446,1.271,0.32,-0.34,K00279,2.5,1.45,0.041,-0.042,-0.042,0.068,0.092,0.23,0.159,-0.16,4.22,0.058,-0.15,2.79254384124,0.398994013863,-0.815574201125
6001.0,-0.083,65.0,-65.0,9.72,0.968,0.4,-0.46,K00280,4.91,1.025,0.043,-0.044,-0.028,0.029,0.069,0.103,-0.256,-0.075,4.401,0.13,-0.25,5.2480746025,1.83138324134,-2.29686537583
5701.0,-0.094,63.0,-60.0,10.079,0.838,0.41,-0.41,K00281,3.67,1.04,0.042,-0.041,-0.026,0.029,0.089,0.13,-0.345,-0.1,4.324,0.059,-0.09,11.9949930315,1.74542671863,-2.24509665432
5887.0,-0.084,65.0,-65.0,9.82,0.971,0.32,-0.34,K00282,3.39,1.082,0.043,-0.043,-0.028,0.033,0.077,0.119,-0.155,-0.09,4.354,0.075,-0.149,6.60693448008,1.24542186602,-1.91880065862
5785.0,-0.083,63.0,-64.0,9.64,1.045,0.33,-0.39,K00283,4.25,1.052,0.042,-0.042,-0.029,0.03,0.064,0.105,0.178,-0.071,4.413,0.18,-0.38,4.3651583224,2.24177615767,-2.54545746379
5908.0,-0.08,66.0,-65.0,9.75,0.964,0.31,-0.33,K00284,3.72,1.017,0.043,-0.043,-0.028,0.029,0.07,0.097,-0.193,-0.074,4.407,0.13,-0.26,5.6234132519,1.96236249839,-2.53311781939
5937.0,-0.095,65.0,-58.0,9.666,1.221,0.34,-0.33,K00285,2.3,1.65,0.04,-0.041,-0.083,0.12,0.096,0.28,0.18,-0.21,4.088,0.106,-0.086,4.63446919736,1.28114714439,-0.832575234157
6223.0,-0.11,65.0,-65.0,9.478,1.373,0.46,-0.42,K00288,2.83,1.81,0.043,-0.041,-0.089,0.108,0.11,0.31,0.203,-0.26,4.06,0.052,-0.066,3.00607630263,0.382365258764,-0.423816111994
5835.0,-0.1,65.0,-65.0,10.001,0.899,0.29,-0.29,K00289,2.15,1.25,0.043,-0.044,-0.036,0.049,0.1,0.19,-0.343,-0.15,4.2,0.061,-0.071,10.0230523808,1.51148019743,-1.51167199876
5717.0,-0.1,59.0,-64.0,9.842,1.103,0.25,-0.24,K00291,1.77,1.44,0.041,-0.043,-0.056,0.097,0.099,0.22,0.274,-0.18,4.164,0.086,-0.122,6.95024317589,1.52203096552,-1.70216857339
5772.0,-0.077,65.0,-65.0,9.75,0.943,0.19,-0.22,K00292,2.59,0.965,0.043,-0.042,-0.027,0.029,0.062,0.087,-0.146,-0.06,4.442,0.15,-0.3,5.6234132519,2.31986909534,-2.80503032064
6050.0,-0.091,68.0,-68.0,9.57,1.11,0.19,-0.23,K00294,2.11,1.167,0.042,-0.042,-0.029,0.032,0.074,0.141,0.04,-0.094,4.347,0.13,-0.29,3.71535229097,1.2965200453,-1.80989157301
5917.0,-0.074,65.0,-66.0,9.56,0.987,0.19,-0.24,K00295,3.03,0.977,0.042,-0.042,-0.029,0.029,0.053,0.082,-0.159,-0.054,4.453,0.21,-0.41,3.6307805477,2.25765600585,-2.21824300308
5748.0,-0.085,65.0,-66.0,9.891,0.947,0.2,-0.23,K00296,2.24,1.059,0.044,-0.044,-0.027,0.033,0.071,0.12,-0.105,-0.083,4.362,0.065,-0.118,7.7803655104,1.25612922682,-1.8511122646
6149.0,-0.094,61.0,-60.0,9.522,1.175,0.24,-0.28,K00297,2.34,1.28,0.043,-0.042,-0.034,0.043,0.081,0.17,0.097,-0.12,4.292,0.089,-0.216,3.32659553294,0.756598330387,-1.30357635426
5564.0,-0.065,64.0,-65.0,9.63,0.98,0.15,-0.19,K00299,2.82,0.942,0.041,-0.042,-0.028,0.027,0.044,0.066,0.186,-0.043,4.482,0.25,-0.44,4.26579518802,3.31998056228,-2.7169785691
6018.0,-0.11,67.0,-70.0,9.716,1.119,0.29,-0.22,K00301,1.58,1.47,0.048,-0.046,-0.06,0.061,0.12,0.24,-0.058,-0.23,4.15,0.059,-0.086,5.19995996534,0.756661469955,-0.934164777319
5560.0,-0.082,66.0,-65.0,10.007,0.874,0.32,-0.35,K00303,3.65,0.973,0.042,-0.044,-0.026,0.027,0.077,0.1,-0.152,-0.077,4.4,0.076,-0.159,10.1624869287,1.9434944068,-3.11555623904
5795.0,-0.066,65.0,-64.0,9.54,0.964,0.16,-0.21,K00304,2.99,0.932,0.042,-0.043,-0.028,0.028,0.043,0.067,-0.132,-0.043,4.485,0.25,-0.45,3.46736850453,2.69858151409,-2.23709973371
4853.0,-0.033,65.0,-63.0,9.93,0.809,0.19,-0.19,K00305,4.65,0.782,0.042,-0.042,-0.023,0.027,0.035,0.026,0.22,-0.024,4.559,0.19,-0.44,8.51138038202,4.67118700354,-5.42108494951
5341.0,-0.054,65.0,-65.0,9.6,0.92,0.17,-0.21,K00306,3.96,0.863,0.042,-0.041,-0.028,0.025,0.032,0.045,0.163,-0.028,4.532,0.32,-0.5,3.98107170553,4.33656600549,-2.72214629374
6005.0,-0.073,64.0,-63.0,9.53,1.046,0.15,-0.18,K00307,2.17,1.054,0.042,-0.044,-0.03,0.031,0.056,0.092,-0.081,-0.063,4.412,0.18,-0.34,3.38844156139,1.74017227852,-1.83962494248
6229.0,-0.084,65.0,-61.0,9.39,1.173,0.19,-0.22,K00308,2.26,1.211,0.042,-0.041,-0.031,0.034,0.065,0.135,0.015,-0.088,4.339,0.15,-0.36,2.45470891569,1.01265958884,-1.38318961045
6240.0,-0.1,68.0,-68.0,9.481,1.208,0.29,-0.34,K00312,2.62,1.33,0.042,-0.041,-0.037,0.054,0.084,0.2,0.063,-0.13,4.27,0.07,-0.202,3.0269134281,0.529399757589,-1.12583514818
5243.0,-0.052,64.0,-65.0,9.95,0.855,0.18,-0.19,K00313,3.37,0.852,0.041,-0.042,-0.024,0.028,0.05,0.047,0.044,-0.038,4.508,0.17,-0.35,8.91250938134,4.27005800423,-4.9314376758
4818.0,-0.032,65.0,-64.0,9.89,0.718,0.2,-0.2,K00315,5.12,0.697,0.043,-0.042,-0.02,0.023,0.028,0.022,-0.206,-0.019,4.609,0.22,-0.47,7.76247116629,5.12002435064,-5.13220317439
5635.0,-0.086,58.0,-62.0,9.84,1.058,0.28,-0.24,K00316,2.24,1.23,0.041,-0.04,-0.036,0.051,0.093,0.15,0.33,-0.14,4.281,0.1,-0.11,6.91830970919,1.79132619037,-1.54799174549
6560.0,-0.096,65.0,-65.0,9.274,1.331,0.14,-0.17,K00317,1.37,1.45,0.041,-0.041,-0.037,0.053,0.08,0.2,0.058,-0.14,4.235,0.089,-0.253,1.8793168168,0.427430371917,-0.829774388151
6336.0,-0.104,64.0,-64.0,9.384,1.341,0.24,-0.24,K00318,1.72,1.56,0.041,-0.043,-0.059,0.085,0.097,0.25,0.241,-0.19,4.179,0.065,-0.125,2.42102904674,0.390871783663,-0.605513383963
5951.0,-0.092,68.0,-64.0,9.628,1.28,0.28,-0.25,K00319,1.79,1.81,0.043,-0.045,-0.11,0.11,0.095,0.29,0.163,-0.25,4.026,0.117,-0.081,4.24619563946,1.31284693324,-0.722486929038
5661.0,-0.087,64.0,-66.0,9.85,1.036,0.3,-0.28,K00321,2.55,1.18,0.041,-0.043,-0.037,0.046,0.091,0.14,0.267,-0.12,4.309,0.1,-0.14,7.07945784384,1.8330515375,-1.95084400393
5518.0,-0.043,64.0,-65.0,9.39,0.959,0.15,-0.17,K00323,3.68,0.885,0.042,-0.043,-0.025,0.023,0.024,0.038,0.096,-0.026,4.529,0.34,-0.49,2.45470891569,2.91560904802,-1.66038068096
6019.0,-0.087,66.0,-64.0,9.669,1.08,0.17,-0.19,K00327,1.75,1.18,0.042,-0.044,-0.033,0.033,0.079,0.14,-0.021,-0.1,4.323,0.086,-0.185,4.66659380314,1.0219355053,-1.61869881351
5763.0,-0.073,66.0,-65.0,9.69,0.967,0.19,-0.21,K00328,2.73,0.969,0.043,-0.044,-0.029,0.03,0.058,0.08,-0.08,-0.057,4.451,0.18,-0.36,4.89778819368,2.51531421932,-2.75982610418
5834.0,-0.11,65.0,-62.0,9.858,1.072,0.16,-0.14,K00330,1.02,1.52,0.041,-0.03,-0.044,0.052,0.11,0.24,0.009,-0.21,4.11,0.064,-0.068,7.21107479183,1.14495539048,-1.04512477321
5499.0,-0.082,65.0,-65.0,9.89,1.1,0.19,-0.13,K00331,1.12,1.86,0.042,-0.045,-0.085,0.074,0.101,0.24,0.107,-0.27,3.942,0.13,-0.1,7.76247116629,2.70881431422,-1.59652114767
5792.0,-0.11,65.0,-65.0,9.654,1.214,0.26,-0.23,K00332,1.57,1.5,0.042,-0.042,-0.077,0.09,0.11,0.26,0.356,-0.22,4.17,0.068,-0.064,4.50816704541,0.764131568814,-0.617715595472
6198.0,-0.078,68.0,-64.0,9.3,1.185,0.098,-0.125,K00333,1.4,1.191,0.042,-0.042,-0.03,0.03,0.053,0.118,0.1,-0.072,4.359,0.21,-0.41,1.99526231497,1.24067425433,-1.21901519834
5722.0,-0.095,66.0,-64.0,9.947,0.999,0.16,-0.15,K00337,1.26,1.22,0.041,-0.041,-0.03,0.035,0.095,0.16,0.071,-0.13,4.26,0.064,-0.088,8.85115609831,1.40536316421,-1.62345806229
5021.0,-0.047,65.0,-64.0,9.91,0.863,0.15,-0.16,K00338,3.15,0.842,0.042,-0.041,-0.025,0.028,0.044,0.04,0.313,-0.032,4.523,0.2,-0.43,8.12830516164,4.75419035529,-5.10835344124
5964.0,-0.077,65.0,-66.0,9.62,0.998,0.1,-0.13,K00339,1.48,1.014,0.043,-0.042,-0.029,0.031,0.059,0.092,-0.16,-0.063,4.425,0.17,-0.34,4.1686938347,1.99725618391,-2.26323311674
5705.0,-0.083,53.0,-57.0,9.764,1.175,0.21,-0.19,K00340,1.52,1.6,0.04,-0.04,-0.077,0.111,0.094,0.22,0.333,-0.19,4.102,0.107,-0.098,5.80764417521,1.62254720375,-1.17317497785
5561.0,-0.065,65.0,-66.0,9.59,0.977,0.12,-0.16,K00341,2.33,0.932,0.042,-0.042,-0.028,0.026,0.042,0.065,0.17,-0.04,4.49,0.28,-0.47,3.89045144994,3.52265096307,-2.57219471139
5756.0,-0.095,65.0,-64.0,9.886,1.0,0.2,-0.21,K00343,1.82,1.14,0.042,-0.04,-0.027,0.03,0.092,0.14,0.047,-0.11,4.325,0.082,-0.16,7.69130440287,1.59835946493,-2.3702218102
5599.0,-0.071,63.0,-64.0,9.73,0.893,0.14,-0.16,K00344,2.24,0.879,0.043,-0.043,-0.028,0.028,0.052,0.067,-0.172,-0.046,4.501,0.22,-0.41,5.3703179637,3.54219141763,-3.28102183285
4936.0,-0.038,66.0,-65.0,9.84,0.801,0.15,-0.16,K00345,3.86,0.767,0.042,-0.042,-0.024,0.027,0.03,0.026,0.047,-0.02,4.573,0.25,-0.5,6.91830970919,5.38437799893,-4.73054808524
5117.0,-0.048,64.0,-64.0,9.72,0.852,0.12,-0.14,K00346,3.04,0.804,0.042,-0.042,-0.027,0.025,0.029,0.035,0.09,-0.022,4.559,0.31,-0.49,5.2480746025,5.46711844988,-3.54983095004
4792.0,-0.029,65.0,-64.0,9.93,0.771,0.12,-0.12,K00348,3.2,0.747,0.043,-0.041,-0.02,0.025,0.031,0.021,0.067,-0.019,4.579,0.19,-0.46,8.51138038202,4.67118700354,-5.56017115536
5747.0,-0.1,64.0,-61.0,9.725,1.133,0.2,-0.18,K00349,1.34,1.35,0.042,-0.041,-0.056,0.081,0.1,0.21,0.316,-0.17,4.23,0.105,-0.078,5.30884444231,1.45198531161,-0.872758002996
5781.0,-0.084,65.0,-64.0,9.67,1.015,0.14,-0.17,K00350,1.87,1.02,0.042,-0.042,-0.027,0.027,0.061,0.101,0.055,-0.065,4.427,0.19,-0.36,4.67735141287,2.56700818788,-2.6356134682
6013.0,-0.1,68.0,-65.0,9.667,1.123,0.14,-0.14,K00351,1.12,1.29,0.041,-0.041,-0.034,0.048,0.096,0.18,0.092,-0.15,4.267,0.08,-0.142,4.64515275223,0.939549195141,-1.29549836065
5797.0,-0.1,67.0,-66.0,9.89,1.027,0.19,-0.16,K00352,1.24,1.34,0.037,-0.04,-0.036,0.041,0.11,0.19,-0.002,-0.18,4.2,0.064,-0.068,7.76247116629,1.23250464901,-1.12504046227
6123.0,-0.098,66.0,-65.0,9.48,1.192,0.16,-0.19,K00355,1.51,1.27,0.043,-0.042,-0.036,0.046,0.082,0.18,0.189,-0.12,4.307,0.1,-0.3,3.0199517204,0.781942242804,-1.50639047197
5485.0,-0.074,65.0,-64.0,9.87,0.914,0.15,-0.17,K00356,2.17,0.923,0.042,-0.04,-0.027,0.028,0.063,0.076,0.029,-0.055,4.468,0.18,-0.37,7.41310241301,3.80708213001,-4.25082475284
5993.0,-0.086,64.0,-65.0,9.728,1.042,0.18,-0.21,K00360,1.88,1.169,0.044,-0.043,-0.033,0.039,0.075,0.14,-0.085,-0.1,4.318,0.069,-0.126,5.34564359397,0.920495052754,-1.34619609636
5695.0,-0.089,65.0,-65.0,9.78,1.0,0.18,-0.22,K00361,2.15,1.032,0.042,-0.041,-0.027,0.028,0.071,0.112,0.135,-0.075,4.409,0.15,-0.31,6.02559586074,2.48578452128,-3.07438663408
5808.0,-0.086,58.0,-60.0,9.741,1.179,0.81,-0.68,K00364,5.44,1.59,0.039,-0.04,-0.077,0.111,0.097,0.23,0.252,-0.2,4.107,0.107,-0.096,5.50807696405,1.53885372562,-1.09237249052
5498.0,-0.071,66.0,-66.0,9.87,0.89,0.42,-0.47,K00365,6.24,0.902,0.044,-0.043,-0.027,0.028,0.06,0.07,-0.075,-0.052,4.477,0.16,-0.32,7.41310241301,3.30209063937,-3.86496852067
5735.0,-0.091,63.0,-67.0,9.8,1.025,0.5,-0.54,K00367,5.02,1.096,0.041,-0.044,-0.029,0.032,0.085,0.131,0.181,-0.096,4.366,0.12,-0.26,6.3095734448,2.00806426622,-2.84220494028
6179.0,-0.088,66.0,-64.0,9.584,1.089,0.25,-0.28,K00369,2.64,1.179,0.043,-0.042,-0.032,0.033,0.076,0.136,-0.127,-0.099,4.33,0.098,-0.219,3.83707245492,0.971321029575,-1.51967780495
6123.0,-0.094,51.0,-68.0,9.599,1.255,0.3,-0.26,K00370,1.95,1.73,0.041,-0.04,-0.08,0.106,0.1,0.26,0.053,-0.23,4.063,0.091,-0.07,3.97191549469,0.92587269899,-0.591267132635
5220.0,-0.088,69.0,-66.0,9.641,1.309,0.15,-0.15,K00371,1.57,2.92,0.065,-0.034,-0.046,0.041,0.075,0.32,0.087,-0.26,3.625,0.051,-0.035,4.37522105158,0.545174305232,-0.338767121906
5806.0,-0.055,64.0,-63.0,9.39,1.012,0.15,-0.19,K00372,3.17,0.958,0.043,-0.042,-0.027,0.027,0.034,0.058,-0.017,-0.039,4.483,0.3,-0.47,2.45470891569,2.443079278,-1.62294514458
5733.0,-0.085,65.0,-64.0,9.86,0.871,0.22,-0.25,K00373,2.81,0.91,0.044,-0.044,-0.03,0.028,0.07,0.087,-0.316,-0.063,4.46,0.16,-0.29,7.24435960075,3.22692587976,-3.52900730978
5844.0,-0.083,65.0,-65.0,9.855,0.95,0.28,-0.29,K00374,3.01,1.059,0.042,-0.043,-0.027,0.03,0.077,0.113,-0.173,-0.086,4.364,0.076,-0.157,7.16143410213,1.36956703805,-2.17258922753
5808.0,-0.08,59.0,-65.0,9.785,1.159,0.18,-0.14,K00375,1.23,1.65,0.04,-0.041,-0.071,0.107,0.094,0.22,0.205,-0.2,4.069,0.091,-0.115,6.0953689724,1.42085996778,-1.41801755953
5784.0,-0.08,66.0,-66.0,9.63,1.021,0.11,-0.13,K00377,1.55,1.017,0.042,-0.042,-0.027,0.027,0.057,0.095,0.077,-0.061,4.432,0.2,-0.38,4.26579518802,2.4950345659,-2.48751577798
6174.0,-0.1,64.0,-60.0,9.522,1.332,0.2,-0.18,K00379,1.26,1.77,0.042,-0.042,-0.085,0.102,0.1,0.29,0.158,-0.25,4.07,0.056,-0.056,3.32659553294,0.457830314231,-0.402443155097
6172.0,-0.098,62.0,-49.0,9.543,1.311,0.18,-0.16,K00384,1.11,1.82,0.041,-0.036,-0.097,0.103,0.102,0.29,0.032,-0.25,4.034,0.089,-0.064,3.49140315479,0.794082049189,-0.4783971306
5476.0,-0.079,66.0,-64.0,9.9,0.924,0.16,-0.18,K00385,2.22,0.947,0.042,-0.042,-0.027,0.029,0.064,0.083,0.112,-0.058,4.451,0.17,-0.32,7.94328234724,3.80569320215,-4.14138838404
5997.0,-0.085,66.0,-65.0,9.52,1.098,0.1,-0.13,K00386,1.3,1.114,0.042,-0.043,-0.028,0.028,0.064,0.12,0.071,-0.077,4.383,0.17,-0.38,3.31131121483,1.58647697886,-1.93092695022
4789.0,-0.032,64.0,-64.0,9.8,0.765,0.16,-0.16,K00387,4.31,0.73,0.043,-0.043,-0.022,0.025,0.023,0.021,-0.009,-0.017,4.597,0.27,-0.52,6.3095734448,5.43940210459,-4.40411272684
5777.0,-0.078,65.0,-65.0,9.83,1.129,0.17,-0.14,K00388,1.2,1.7,0.045,-0.044,-0.064,0.078,0.087,0.22,0.108,-0.21,4.03,0.084,-0.096,6.76082975392,1.44268568938,-1.3408208499
5943.0,-0.095,62.0,-63.0,9.752,1.146,0.14,-0.13,K00392,0.96,1.56,0.041,-0.043,-0.054,0.081,0.103,0.23,0.097,-0.2,4.111,0.072,-0.087,5.64936974812,1.01869794401,-1.02555953413
6238.0,-0.089,63.0,-64.0,9.613,1.082,0.13,-0.13,K00393,1.28,1.21,0.043,-0.043,-0.032,0.033,0.079,0.14,-0.187,-0.11,4.303,0.08,-0.166,4.10204102987,0.829697009683,-1.30305971023
6137.0,-0.069,62.0,-68.0,9.27,1.131,0.12,-0.16,K00399,2.01,1.108,0.042,-0.042,-0.028,0.029,0.042,0.091,0.007,-0.055,4.403,0.26,-0.43,1.86208713666,1.52635442473,-1.17025616574
5453.0,-0.084,65.0,-66.0,9.89,0.978,0.14,-0.16,K00401,1.71,1.026,0.042,-0.041,-0.028,0.028,0.072,0.104,0.326,-0.075,4.404,0.14,-0.27,7.76247116629,2.95272188609,-3.59377733158
6210.0,-0.103,70.0,-58.0,9.53,1.207,0.13,-0.13,K00403,0.95,1.41,0.041,-0.039,-0.047,0.078,0.098,0.22,0.037,-0.17,4.219,0.071,-0.091,3.38844156139,0.601807462229,-0.64054740829
5582.0,-0.063,67.0,-64.0,9.58,0.971,0.055,-0.067,K00408,1.084,0.925,0.042,-0.043,-0.028,0.026,0.04,0.06,0.108,-0.038,4.495,0.28,-0.48,3.80189396321,3.44246563754,-2.54296855141
5843.0,-0.091,64.0,-62.0,9.7,1.065,0.12,-0.13,K00409,1.18,1.122,0.043,-0.042,-0.03,0.033,0.083,0.134,0.165,-0.099,4.363,0.12,-0.29,5.01187233627,1.5950621438,-2.4414765535
5657.0,-0.107,63.0,-65.0,10.003,0.898,0.15,-0.17,K00415,1.22,1.13,0.043,-0.043,-0.031,0.051,0.093,0.18,-0.188,-0.12,4.282,0.059,-0.077,10.0693166885,1.46521588969,-1.63596911088
5065.0,-0.045,65.0,-65.0,9.86,0.789,0.1,-0.11,K00416,2.28,0.764,0.042,-0.043,-0.026,0.028,0.036,0.033,-0.11,-0.025,4.57,0.24,-0.47,7.24435960075,5.34489451719,-4.78965068506
5330.0,-0.064,65.0,-65.0,9.74,0.903,0.076,-0.096,K00427,1.527,0.866,0.043,-0.042,-0.029,0.027,0.043,0.056,0.128,-0.035,4.52,0.28,-0.51,5.49540873858,4.97587674193,-3.79716508611
5175.0,-0.045,63.0,-65.0,9.68,0.779,0.085,-0.098,K00431,2.21,0.738,0.044,-0.044,-0.026,0.027,0.024,0.029,-0.256,-0.02,4.597,0.32,-0.52,4.78630092323,5.21369907677,-3.34086115248
5196.0,-0.043,66.0,-65.0,10.054,0.857,0.078,-0.079,K00433,1.369,0.881,0.043,-0.043,-0.02,0.025,0.054,0.046,0.174,-0.044,4.478,0.097,-0.25,11.3240036324,2.83393416722,-4.95604842328
5667.0,-0.09,66.0,-65.0,9.944,0.96,0.11,-0.11,K00435,1.1,1.08,0.04,-0.038,-0.025,0.027,0.08,0.126,0.022,-0.093,4.352,0.088,-0.147,8.79022516831,1.97442696799,-2.52408652159
5458.0,-0.09,65.0,-65.0,9.95,0.976,0.13,-0.14,K00439,1.35,1.067,0.041,-0.042,-0.029,0.028,0.081,0.12,0.32,-0.091,4.369,0.11,-0.21,8.91250938134,2.56902683363,-3.41710064276
5081.0,-0.045,64.0,-64.0,9.91,0.843,0.1,-0.11,K00440,2.26,0.821,0.042,-0.042,-0.024,0.027,0.042,0.037,0.159,-0.03,4.535,0.2,-0.41,8.12830516164,4.75419035529,-4.96602750147
5792.0,-0.093,64.0,-66.0,9.838,0.989,0.12,-0.15,K00442,1.31,1.086,0.043,-0.045,-0.029,0.031,0.077,0.137,-0.034,-0.092,4.359,0.078,-0.16,6.88652296344,1.35485818669,-2.12221309539
5642.0,-0.077,64.0,-66.0,9.86,0.933,0.11,-0.12,K00444,1.42,0.972,0.045,-0.043,-0.026,0.028,0.065,0.089,-0.058,-0.064,4.431,0.12,-0.25,7.24435960075,2.30556625946,-3.17055682271
4619.0,-0.025,66.0,-66.0,9.86,0.665,0.12,-0.12,K00446,3.22,0.644,0.043,-0.042,-0.019,0.019,0.024,0.018,-0.29,-0.017,4.644,0.24,-0.53,7.24435960075,5.34489451719,-5.10639751125
4653.0,-0.03,65.0,-64.0,9.8,0.734,0.098,-0.094,K00448,2.542,0.703,0.042,-0.042,-0.021,0.023,0.022,0.019,-0.035,-0.017,4.612,0.29,-0.55,6.3095734448,5.99311426332,-4.53129403476
5617.0,-0.091,64.0,-65.0,9.949,0.982,0.11,-0.11,K00456,1.04,1.11,0.042,-0.043,-0.028,0.031,0.089,0.13,0.186,-0.11,4.336,0.087,-0.164,8.89201117858,1.97224505759,-2.79664220618
5110.0,-0.05,64.0,-64.0,9.9,0.864,0.1,-0.11,K00457,2.1,0.843,0.042,-0.042,-0.027,0.028,0.043,0.043,0.226,-0.033,4.524,0.21,-0.4,7.94328234724,4.93921316969,-4.78100468707
5870.0,-0.093,62.0,-65.0,9.79,1.062,0.13,-0.13,K00459,1.1,1.23,0.042,-0.043,-0.032,0.038,0.091,0.16,0.1,-0.13,4.284,0.081,-0.123,6.16595001861,1.26424136035,-1.52079726639
5475.0,-0.077,66.0,-65.0,9.81,0.966,0.1,-0.12,K00464,1.5,0.967,0.042,-0.043,-0.031,0.032,0.06,0.085,0.249,-0.057,4.451,0.19,-0.39,6.45654229035,3.54345770965,-3.82627429845
5965.0,-0.11,67.0,-67.0,9.762,1.116,0.13,-0.11,K00465,0.83,1.52,0.038,-0.041,-0.042,0.056,0.11,0.25,-0.0,-0.21,4.12,0.059,-0.066,5.78096047406,0.84120456296,-0.815037259554
5954.0,-0.102,66.0,-63.0,9.771,1.094,0.101,-0.097,K00466,0.77,1.36,0.041,-0.039,-0.036,0.044,0.097,0.19,0.037,-0.16,4.213,0.063,-0.08,5.90201080172,0.921376139698,-0.992932040192
5920.0,-0.082,64.0,-66.0,9.66,1.048,0.091,-0.102,K00474,1.086,1.091,0.04,-0.042,-0.029,0.03,0.068,0.114,0.003,-0.08,4.381,0.13,-0.27,4.57088189615,1.59506812247,-2.11617298046
5095.0,-0.043,65.0,-65.0,9.72,0.767,0.072,-0.079,K00475,1.855,0.73,0.043,-0.043,-0.025,0.026,0.024,0.028,-0.239,-0.019,4.6,0.31,-0.5,5.2480746025,5.46711844988,-3.58848769506
5560.0,-0.073,65.0,-65.0,9.92,0.908,0.12,-0.13,K00479,1.57,0.952,0.047,-0.045,-0.026,0.027,0.067,0.081,-0.056,-0.063,4.437,0.11,-0.25,8.31763771103,2.39755534135,-3.64028629815
5173.0,-0.054,64.0,-63.0,9.84,0.821,0.078,-0.086,K00481,1.656,0.795,0.042,-0.041,-0.027,0.029,0.039,0.041,-0.074,-0.028,4.553,0.24,-0.45,6.91830970919,5.10433463698,-4.4636007935
5627.0,-0.084,64.0,-62.0,10.045,0.841,0.14,-0.14,K00486,1.46,0.965,0.042,-0.042,-0.026,0.027,0.085,0.103,-0.286,-0.083,4.391,0.077,-0.157,11.0917481526,2.15166719932,-3.36494230167
4870.0,-0.033,65.0,-64.0,9.91,0.782,0.11,-0.11,K00490,2.92,0.756,0.042,-0.043,-0.022,0.026,0.032,0.024,0.034,-0.019,4.575,0.21,-0.47,8.12830516164,5.05426222392,-5.3740764583
4666.0,-0.027,64.0,-64.0,9.89,0.748,0.095,-0.092,K00500,2.594,0.721,0.043,-0.042,-0.019,0.023,0.026,0.019,0.054,-0.016,4.597,0.22,-0.49,7.76247116629,5.12002435064,-5.25058473478
5045.0,-0.044,65.0,-64.0,9.84,0.841,0.095,-0.104,K00505,2.275,0.807,0.042,-0.042,-0.026,0.026,0.036,0.033,0.16,-0.026,4.55,0.25,-0.46,6.91830970919,5.38437799893,-4.51947679017
5583.0,-0.086,60.0,-72.0,9.873,1.042,0.14,-0.12,K00508,1.13,1.22,0.042,-0.043,-0.035,0.049,0.091,0.14,0.364,-0.13,4.283,0.1,-0.119,7.4644875841,1.93274552155,-1.78904153002
5526.0,-0.075,65.0,-63.0,9.76,0.957,0.071,-0.09,K00509,1.151,0.945,0.042,-0.043,-0.028,0.028,0.056,0.078,0.162,-0.051,4.468,0.21,-0.4,5.75439937337,3.5781436346,-3.4635317206
5615.0,-0.084,58.0,-62.0,9.8,1.054,0.13,-0.12,K00510,1.12,1.17,0.042,-0.042,-0.032,0.045,0.09,0.14,0.364,-0.12,4.324,0.11,-0.16,6.3095734448,1.81873171684,-1.9444151224
5933.0,-0.084,65.0,-62.0,9.55,1.071,0.094,-0.117,K00511,1.239,1.079,0.043,-0.042,-0.027,0.028,0.063,0.11,0.06,-0.072,4.401,0.19,-0.39,3.54813389234,1.94727484624,-2.10269412159
