,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,m17_dec,m17_steff,m17_kmag,m17_srad,m17_hmag_err,m17_jmag_err,m17_kmag_err,m17_smass,m17_ra,m17_jmag,st_quarters,m17_hmag,m17_kepmag,gaia2_angdist,gaia2_sparallax_over_err,gaia2_sparallax_err,gaia2_gmag,gaia2_gflux_err,gaia2_gflux,gaia2_ra,id_gaia2,gaia2_dec,gaia2_sparallax,id_gaia2_best,gaia2_gflux_sum,absdiff_gmag_kepmag,gaia2_gflux_ratio,iso_sage_err2,iso_sage_err1,iso_srad_err2,iso_srad_err1,iso_smet,iso_smass,iso_sage,iso_steff_err2,iso_steff,iso_steff_err1,iso_slogage_err2,iso_slogage_err1,iso_srad,iso_sparallax_err2,iso_sparallax_err1,iso_slogg,iso_smass_err1,iso_smass_err2,iso_smet_err2,iso_smet_err1,iso_sparallax,iso_slogg_err2,iso_slogg_err1,iso_prad,iso_prad_err1,iso_prad_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,iso_sma,iso_sma_err1,iso_sma_err2
1694,K04005,8142787,K04005.01,Kepler-439 b,CONFIRMED,178.140456,0.001873,-0.001873,2455043.118,0.00667,-0.00667,0.6618,0.0338,-0.495,10.104,0.278,-0.278,,,,800.0,41.8,-41.8,0.027295,0.004398,-0.001754,0.70658,0.7948,-0.48066,2.33,0.83,-0.17,0.5886,,,284.0,,,1.54,1.62,-0.34,105.8,39.7,-39.7,19.509598,21.0,1,,5592.0,155.0,-141.0,4.584,0.03,-0.22,-0.3,0.34,-0.28,0.782,0.277,-0.058,0.856,0.095,-0.088,,,,stellar_q1_q16,14.56,13.344,12.955,12.919,False,5497.8,60.0,-60.0,4.459,0.1,-0.1,0.102,0.04,-0.04,1.7,1.0,-1.0,44.033989,5431,12.919,0.879,0.028,0.025,0.024,0.881,280.80157,13.344,11111111111111111,12.955,14.56,0.144099177377,65.92459,0.0196018194086,14.545433,7.49290699446,28653.1838175,280.801518782,2117331813650826624,44.0339733054,1.29224190576,True,,-0.014567,1.0,-2.68097664967,2.6262072155,-0.0143871644733,0.0157494400308,0.0804387160418,0.932665623786,6.40345445857,-59.4913338501,5505.09066458,54.348815127,-0.235582207726,0.149257153185,0.938108769839,-1.96018194086e-05,1.96018194086e-05,4.46126036921,0.0353011325869,-0.0320285732722,-0.0400975919231,0.0458082626104,0.00129224190576,-0.0245295857689,0.0269711974987,2.79787229431,0.318986836433,-0.318986836433,1.96464121927,0.116790283809,-0.116790283809,301.706272307,4.477531651,-4.477531651,0.605717744464,0.0072002637788,-0.0072002637788
1695,K04011,11969988,K04011.01,,NOT DISPOSITIONED,2.190691027,8.946e-06,-8.946e-06,2454965.015,0.00376,-0.00376,0.7379,0.1381,-0.517,4.471,0.106,-0.106,,,,64.6,1.8,-1.8,0.007942,3.5e-05,-0.000578,0.07789,0.11653,-0.04516,0.99,0.6,-0.12,0.0341,,,1580.0,,,1472.39,2721.04,-459.52,2.7,1.3,-1.3,20.401957,43.9,1,,6205.0,146.0,-188.0,4.367,0.082,-0.342,-0.02,0.2,-0.3,1.136,0.694,-0.134,1.092,0.279,-0.12,,,,stellar_q1_q16,12.521,11.418,11.157,11.141,True,5907.9,60.0,-60.0,4.189,0.1,-0.1,0.172,0.04,-0.04,3.8,1.0,-1.0,50.34774,6208,11.141,1.975,0.017,0.021,0.018,1.337,295.05322,11.418,11111111111111111,11.157,12.521,0.178010316206,86.838326,0.0231265550653,12.429625,32.2540674308,201139.07043,295.053287981,2135171321092844544,50.347763731,2.00827130535,True,,-0.091375,1.0,-0.865830182984,1.08949126667,-0.0162526921041,0.0168722025525,0.144831094255,1.11614555193,5.38022575153,-58.0426903034,5896.85972628,57.4147322487,-0.0762008878769,0.0800847864629,1.31599047251,-2.31265550653e-05,2.31265550653e-05,4.24752164264,0.0317463192488,-0.0322407454971,-0.0381859273735,0.0435840379449,0.00200827130535,-0.019900549649,0.0161542970107,1.14094616619,0.0465089083983,-0.0465089083983,1610.30886315,83.2924398512,-83.2924398512,1614.32444055,20.8191820429,-20.8191820429,0.034253936604,0.000334223215318,-0.000334223215318
1696,K04014,9009953,K04014.01,,CANDIDATE,234.244257,0.003537,-0.003537,2455043.81,0.00947,-0.00947,0.9415,0.0211,-0.6595,12.929,0.538,-0.538,,,,466.5,18.9,-18.9,0.02461,0.000157,-0.005079,0.06036,1.1385,-0.02943,3.14,2.04,-0.35,0.8017,,,335.0,,,2.99,6.06,-0.96,55.9,27.8,-27.8,19.597063,27.1,1,,6299.0,166.0,-230.0,4.401,0.055,-0.364,0.21,0.17,-0.35,1.167,0.762,-0.13,1.249,0.245,-0.208,,,,stellar_q1_q16,13.685,12.67,12.434,12.352,False,5942.5,60.0,-60.0,4.313,0.1,-0.1,0.066,0.04,-0.04,3.5,1.0,-1.0,45.353828,5814,12.352,1.248,0.02,0.023,0.019,1.055,286.94971,12.67,11111111111111111,12.434,13.685,0.245409775922,82.59723,0.0165231157143,13.628521,13.2675893761,66671.1461388,286.949737565,2106262274180389376,45.3537626406,1.36476363236,True,,-0.056479,1.00139705287,-1.26196442628,1.39466481961,-0.00802627010156,0.0184600213863,0.0394441930312,1.06051193228,3.94410630035,-57.0801049845,5935.99362678,60.841225128,-0.167466864917,0.13149269109,1.10577618569,-1.65231157143e-05,1.65231157143e-05,4.37285930453,0.0298451983183,-0.0337511344596,-0.0365783395081,0.045318673461,0.00136476363236,-0.0207253927661,0.0186418014885,2.97701790861,0.318508575481,-0.318508575481,2.37616167228,0.122110993777,-0.122110993777,316.397120755,4.05944896702,-4.05944896702,0.758709131533,0.00759880793436,-0.00759880793436
1697,K04018,4929299,K04018.01,,NOT DISPOSITIONED,0.868723335,2.113e-06,-2.113e-06,2454965.083,0.0022,-0.0022,0.2999,0.1719,-0.2999,1.229,0.0599,-0.0599,,,,211.0,10.5,-10.5,0.013416,0.000385,-0.000593,3.66007,0.47512,-1.52362,1.53,0.56,-0.27,0.0169,,,1999.0,,,3776.5,4198.05,-1507.46,5.266,0.684,-0.684,18.311092,25.1,1,,5761.0,191.0,-164.0,4.331,0.166,-0.233,-0.28,0.32,-0.24,1.046,0.378,-0.187,0.855,0.143,-0.06,,,,stellar_q1_q16,14.774,13.459,13.152,13.077,True,5482.9,60.0,-60.0,4.606,0.1,-0.1,-0.009,0.04,-0.04,1.8,1.0,-1.0,40.059711,5761,13.077,1.046,0.023,0.023,0.033,0.855,293.35101,13.459,11011101110111,13.152,14.774,0.148778345034,52.41409,0.0254884595223,14.771975,7.40572493893,23257.1532626,293.350982977,2053248805655536384,40.0596752204,1.33595437546,True,,-0.002025,2.1177045519,-1.45903361156,2.5407603036,-0.0128768077967,0.0151556422549,-0.0362214502474,0.911968962139,2.29039537163,-43.3306425965,5466.38215288,41.2330544411,-0.440120412905,0.32414057466,0.844413612448,-2.54884595223e-05,2.54884595223e-05,4.54236475778,0.0176584895729,-0.0276535618668,-0.0448899016597,0.0336920634527,0.00133595437546,-0.0213787453207,0.0182447523408,1.23728751876,0.0497838550217,-0.0497838550217,1935.65569798,110.477868856,-110.477868856,1690.32631924,24.0819696108,-24.0819696108,0.0172872053928,0.000143063870585,-0.000143063870585
1698,K04021,11967788,K04021.01,,NOT DISPOSITIONED,7.23532906,4.217e-05,-4.217e-05,2454966.121,0.00524,-0.00524,0.2042,0.248,-0.2042,3.207,0.134,-0.134,,,,107.3,6.4,-6.4,0.00966,0.000343,-0.000405,1.79269,0.35367,-0.57483,2.04,1.03,-0.51,0.0841,,,1531.0,,,1298.7,2024.48,-692.68,17.06,3.4,-3.4,18.636484,18.1,2,,7232.0,228.0,-333.0,4.043,0.165,-0.291,-0.18,0.25,-0.38,1.937,0.975,-0.483,1.509,0.306,-0.312,,,,stellar_q1_q16,13.166,11.797,11.538,11.487,False,6344.1,60.0,-60.0,4.437,0.1,-0.1,0.001,0.04,-0.04,19.1,1.0,-1.0,50.371651,6422,11.487,1.421,0.018,0.024,0.019,1.22,294.03436,11.797,11111111111111111,11.538,13.166,0.566575900375,1.9139253,0.416420895413,13.228914,31.5671009291,96334.2252295,294.034151069,2135216916465793792,50.3717347357,0.796998498102,True,,0.062914,1.77845435956,-1.16300476252,0.860016058679,-0.0707754232743,0.136870417252,-0.0228255524634,1.19155588935,2.04560430547,-53.0033354447,6338.09772729,70.5552738982,-0.36505793088,0.152417241523,1.24848638751,-0.000416420895413,0.000416420895413,4.31525569601,0.042390635615,-0.0296993020258,-0.0433671508501,0.0455205868186,0.000796998498102,-0.0817515411846,0.0518840657718,1.31670381598,0.122295327296,-0.122295327296,375.952365607,65.4338521905,-65.4338521905,1122.13919388,48.8535936752,-48.8535936752,0.0776529196378,0.000782666194264,-0.000782666194264
1699,K04021,11967788,K04021.02,,NOT DISPOSITIONED,4.93209467,3.909e-05,-3.909e-05,2454965.45,0.00667,-0.00667,0.26,0.2102,-0.2598,3.4,0.188,-0.188,,,,67.7,5.2,-5.2,0.007686,0.000279,-0.000454,0.98174,0.16414,-0.42862,1.63,0.81,-0.41,0.0651,,,1740.0,,,2167.4,3378.65,-1156.01,10.81,1.8,-1.8,12.196407,13.9,2,,7232.0,228.0,-333.0,4.043,0.165,-0.291,-0.18,0.25,-0.38,1.937,0.975,-0.483,1.509,0.306,-0.312,,,,stellar_q1_q16,13.166,11.797,11.538,11.487,False,6344.1,60.0,-60.0,4.437,0.1,-0.1,0.001,0.04,-0.04,19.1,1.0,-1.0,50.371651,6422,11.487,1.421,0.018,0.024,0.019,1.22,294.03436,11.797,11111111111111111,11.538,13.166,0.566575900375,1.9139253,0.416420895413,13.228914,31.5671009291,96334.2252295,294.034151069,2135216916465793792,50.3717347357,0.796998498102,True,,0.062914,1.77845435956,-1.16300476252,0.860016058679,-0.0707754232743,0.136870417252,-0.0228255524634,1.19155588935,2.04560430547,-53.0033354447,6338.09772729,70.5552738982,-0.36505793088,0.152417241523,1.24848638751,-0.000416420895413,0.000416420895413,4.31525569601,0.042390635615,-0.0296993020258,-0.0433671508501,0.0455205868186,0.000796998498102,-0.0817515411846,0.0518840657718,1.04759843489,0.101029959394,-0.101029959394,625.524055012,108.349585958,-108.349585958,1274.45507171,54.9910808841,-54.9910808841,0.0601455456464,0.000609201976796,-0.000609201976796
1700,K04022,7733731,K04022.01,,NOT DISPOSITIONED,4.85820402,2.945e-05,-2.945e-05,2454968.144,0.00519,-0.00519,0.0158,0.3972,-0.0158,5.357,0.158,-0.158,,,,70.9,3.5,-3.5,0.007735,0.000286,-0.000225,0.27552,0.01993,-0.08483,0.91,0.31,-0.14,0.0548,,,1194.0,,,480.88,473.91,-173.79,7.005,0.507,-0.507,19.433905,25.1,1,,6110.0,153.0,-174.0,4.342,0.131,-0.237,-0.4,0.3,-0.28,1.076,0.367,-0.165,0.929,0.131,-0.097,,,,stellar_q1_q16,13.269,12.223,11.944,11.888,True,5997.7,60.0,-60.0,3.964,0.1,-0.1,-0.081,0.04,-0.04,6.8,1.0,-1.0,43.45686,6109,11.888,2.326,0.018,0.02,0.021,1.188,283.12854,12.223,11111111111111111,11.944,13.269,0.165458181109,72.77703,0.0126262726207,13.250094,19.7228281721,94473.1862975,283.128598386,2105104832033224448,43.4568422193,0.918902591217,True,,-0.018906,1.0,-0.285855326409,0.303724953461,-0.022464834755,0.032997237684,-0.101395720907,1.19128775733,4.83467308355,-62.7792309637,5996.31561185,65.6471510979,-0.0264685750937,0.0264606303042,2.02341486408,-1.26262726207e-05,1.26262726207e-05,3.89821003813,0.0183204729138,-0.0242430983799,-0.0409006154994,0.0422007335911,0.000918902591217,-0.0142532848308,0.0131711156582,1.70946599527,0.0614734760893,-0.0614734760893,1341.24039538,66.9797011162,-66.9797011162,1542.19816619,19.2371559421,-19.2371559421,0.0595461008908,0.000356350358976,-0.000356350358976
1701,K04024,10714072,K04024.01,Kepler-1541 b,CONFIRMED,8.40691199,2.698e-05,-2.698e-05,2454966.427,0.00256,-0.00256,0.2048,0.2412,-0.2048,1.8785,0.0814,-0.0814,,,,202.0,11.2,-11.2,0.012861,0.000603,-0.000458,10.44514,1.26467,-4.2135,2.15,1.33,-0.92,0.0781,,,1048.0,,,285.67,561.11,-202.39,33.92,4.1,-4.1,17.673399,20.5,1,,5365.0,173.0,-141.0,4.02,0.47,-0.317,-0.06,0.3,-0.26,1.533,0.944,-0.66,0.899,0.11,-0.086,,,,stellar_q1_q16,13.801,12.451,12.029,11.927,False,5210.1,60.0,-60.0,4.565,0.1,-0.1,-0.066,0.04,-0.04,3.8,1.0,-1.0,48.02956,5365,11.927,1.533,0.018,0.022,0.018,0.899,283.78702,12.451,11111111111111111,12.029,13.801,0.221882221375,163.59262,0.0144932133528,13.790784,32.2655247826,57415.9705585,283.78708754,2131643641112197888,48.0296019369,2.3709828546,True,,-0.010216,1.0,-2.94933210059,2.38127767454,-0.00672234238874,0.00607348186724,-0.0753833638052,0.812172603466,10.2907659867,-47.6155441733,5243.06343897,40.7056847375,-0.146666810332,0.090398958197,0.834292234655,-1.44932133528e-05,1.44932133528e-05,4.50409982435,0.0263007095593,-0.0189086757899,-0.0401152432147,0.0396351084399,0.0023709828546,-0.0138418806404,0.0192042203081,1.17133940537,0.0490031944896,-0.0490031944896,80.5905728647,4.25610678619,-4.25610678619,763.544910837,10.0585262113,-10.0585262113,0.0755192102161,0.000705509111895,-0.000705509111895
1702,K04032,7100673,K04032.01,Kepler-1542 b,CONFIRMED,3.95116882,1.633e-05,-1.633e-05,2454967.222,0.00331,-0.00331,0.4297,0.0374,-0.4143,2.5916,0.0986,-0.0986,,,,61.4,3.4,-3.4,0.007285,0.000296,-0.000253,1.45652,0.82483,-0.13903,0.95,0.32,-0.22,0.0466,,,1277.0,,,629.58,628.88,-293.43,10.63,3.0,-3.0,16.73909,22.4,4,,5731.0,155.0,-135.0,4.224,0.231,-0.222,-0.24,0.31,-0.24,1.19,0.405,-0.278,0.866,0.138,-0.061,,,,stellar_q1_q16,12.639,11.421,11.034,10.989,False,5544.8,60.0,-60.0,4.263,0.1,-0.1,0.071,0.04,-0.04,1.1,1.0,-1.0,42.65453,5574,10.989,1.065,0.027,0.026,0.019,0.933,285.72849,11.421,11111111111111111,11.034,12.639,0.236640396102,101.46723,0.0244109776171,12.587617,26.2452106474,173899.953404,285.728475684,2105526799680172032,42.6544651153,2.47691423934,True,,-0.051383,1.0,-1.34678974672,0.956540675917,-0.0128658574916,0.0125092394596,0.0607890829896,0.925437604601,12.4479219327,-39.2166328848,5577.99611295,47.6891343956,-0.0497295819547,0.0321525516215,1.1828138732,-2.44109776171e-05,2.44109776171e-05,4.25766829513,0.0227509493405,-0.0163204072354,-0.0444783037468,0.0354331207163,0.00247691423934,-0.0128974783554,0.0155786043117,0.941468984617,0.0369588512452,-0.0369588512452,521.27241911,26.0310628151,-26.0310628151,1217.67029844,15.1846390948,-15.1846390948,0.0476905469542,0.000336242075995,-0.000336242075995
1703,K04032,7100673,K04032.02,Kepler-1542 c,CONFIRMED,2.89223021,1.472e-05,-1.472e-05,2454965.865,0.00386,-0.00386,0.0499,0.4183,-0.0499,2.607,0.107,-0.107,,,,48.9,2.9,-2.9,0.00637,0.000314,-0.000225,1.40805,0.19416,-0.57296,0.83,0.28,-0.2,0.0379,,,1417.0,,,951.8,950.73,-443.61,8.54,1.2,-1.2,15.107164,16.3,4,,5731.0,155.0,-135.0,4.224,0.231,-0.222,-0.24,0.31,-0.24,1.19,0.405,-0.278,0.866,0.138,-0.061,,,,stellar_q1_q16,12.639,11.421,11.034,10.989,False,5544.8,60.0,-60.0,4.263,0.1,-0.1,0.071,0.04,-0.04,1.1,1.0,-1.0,42.65453,5574,10.989,1.065,0.027,0.026,0.019,0.933,285.72849,11.421,11111111111111111,11.034,12.639,0.236640396102,101.46723,0.0244109776171,12.587617,26.2452106474,173899.953404,285.728475684,2105526799680172032,42.6544651153,2.47691423934,True,,-0.051383,1.0,-1.34678974672,0.956540675917,-0.0128658574916,0.0125092394596,0.0607890829896,0.925437604601,12.4479219327,-39.2166328848,5577.99611295,47.6891343956,-0.0497295819547,0.0321525516215,1.1828138732,-2.44109776171e-05,2.44109776171e-05,4.25766829513,0.0227509493405,-0.0163204072354,-0.0444783037468,0.0354331207163,0.00247691423934,-0.0128974783554,0.0155786043117,0.822782761367,0.0362240023153,-0.0362240023153,790.799265283,39.9435682634,-39.9435682634,1351.38810031,17.0467543811,-17.0467543811,0.0387382225947,0.000271452945856,-0.000271452945856
1704,K04032,7100673,K04032.03,Kepler-1542 d,CONFIRMED,5.99273738,2.26e-05,-2.26e-05,2454964.749,0.00285,-0.00285,0.2262,0.2134,-0.2261,2.5486,0.0886,-0.0886,,,,75.4,4.1,-4.1,0.007947,0.000317,-0.000285,2.89861,0.66054,-0.89948,1.03,0.35,-0.24,0.0616,,,1111.0,,,360.3,359.89,-167.93,17.65,4.0,-4.0,16.069815,20.8,4,,5731.0,155.0,-135.0,4.224,0.231,-0.222,-0.24,0.31,-0.24,1.19,0.405,-0.278,0.866,0.138,-0.061,,,,stellar_q1_q16,12.639,11.421,11.034,10.989,False,5544.8,60.0,-60.0,4.263,0.1,-0.1,0.071,0.04,-0.04,1.1,1.0,-1.0,42.65453,5574,10.989,1.065,0.027,0.026,0.019,0.933,285.72849,11.421,11111111111111111,11.034,12.639,0.236640396102,101.46723,0.0244109776171,12.587617,26.2452106474,173899.953404,285.728475684,2105526799680172032,42.6544651153,2.47691423934,True,,-0.051383,1.0,-1.34678974672,0.956540675917,-0.0128658574916,0.0125092394596,0.0607890829896,0.925437604601,12.4479219327,-39.2166328848,5577.99611295,47.6891343956,-0.0497295819547,0.0321525516215,1.1828138732,-2.44109776171e-05,2.44109776171e-05,4.25766829513,0.0227509493405,-0.0163204072354,-0.0444783037468,0.0354331207163,0.00247691423934,-0.0128974783554,0.0155786043117,1.02777286911,0.0402034233097,-0.0402034233097,299.635273101,15.0821497079,-15.0821497079,1060.25849411,13.3260841992,-13.3260841992,0.0629462211737,0.000444545019338,-0.000444545019338
1705,K04032,7100673,K04032.04,Kepler-1542 e,CONFIRMED,5.10115756,2.409e-05,-2.409e-05,2454965.424,0.0033,-0.0033,0.044,0.4213,-0.0436,2.615,0.101,-0.101,,,,63.7,3.7,-3.7,0.007268,0.000354,-0.000233,2.45738,0.35555,-0.90374,0.94,0.33,-0.22,0.0553,,,1173.0,,,447.07,446.56,-208.37,15.01,2.2,-2.2,13.259667,19.2,4,,5731.0,155.0,-135.0,4.224,0.231,-0.222,-0.24,0.31,-0.24,1.19,0.405,-0.278,0.866,0.138,-0.061,,,,stellar_q1_q16,12.639,11.421,11.034,10.989,False,5544.8,60.0,-60.0,4.263,0.1,-0.1,0.071,0.04,-0.04,1.1,1.0,-1.0,42.65453,5574,10.989,1.065,0.027,0.026,0.019,0.933,285.72849,11.421,11111111111111111,11.034,12.639,0.236640396102,101.46723,0.0244109776171,12.587617,26.2452106474,173899.953404,285.728475684,2105526799680172032,42.6544651153,2.47691423934,True,,-0.051383,1.0,-1.34678974672,0.956540675917,-0.0128658574916,0.0125092394596,0.0607890829896,0.925437604601,12.4479219327,-39.2166328848,5577.99611295,47.6891343956,-0.0497295819547,0.0321525516215,1.1828138732,-2.44109776171e-05,2.44109776171e-05,4.25766829513,0.0227509493405,-0.0163204072354,-0.0444783037468,0.0354331207163,0.00247691423934,-0.0128974783554,0.0155786043117,0.939014399703,0.0386505816645,-0.0386505816645,371.418526171,18.7560805444,-18.7560805444,1118.74064494,14.1157039941,-14.1157039941,0.0565458542617,0.000400259695018,-0.000400259695018
1706,K04036,11415243,K04036.01,Kepler-1544 b,CONFIRMED,168.811174,0.001271,-0.001271,2455044.441,0.00531,-0.00531,0.1865,0.2607,-0.1864,6.5,0.234,-0.234,,,,611.8,29.1,-29.1,0.021983,0.000959,-0.000724,5.25897,0.80331,-1.76855,1.83,4.73,-0.17,0.54,,,256.0,,,1.02,13.7,-0.25,199.3,30.5,-30.5,17.4386,25.6,1,,4893.0,141.0,-110.0,4.542,0.055,-0.985,-0.04,0.28,-0.24,0.761,1.972,-0.07,0.735,0.277,-0.056,,,,stellar_q1_q16,14.061,12.48,11.985,11.903,False,4852.2,60.0,-60.0,4.606,0.1,-0.1,0.01,0.04,-0.04,2.9,1.0,-1.0,49.21246,4798,11.903,0.707,0.019,0.022,0.018,0.771,297.285,12.48,11111111111111111,11.985,14.061,0.510596626777,201.6348,0.0146571789254,14.039047,14.0223471511,45680.1469063,297.285216823,2086784185178032384,49.2124526365,2.95539723353,True,,-0.021953,1.0,-2.23751177647,4.75004755646,-0.00457417747852,0.00463616859148,-0.0507650724165,0.762775416733,2.80909994635,-54.3969797814,4780.53270242,34.2723946984,-0.691483959805,0.429905628426,0.711998751729,-1.46571789254e-05,1.46571789254e-05,4.61338588107,0.0152216969833,-0.027037398122,-0.0385108390505,0.0419624634805,0.00295539723353,-0.0159704122277,0.0120955595056,1.71059110302,0.0664031875875,-0.0664031875875,0.844583174604,0.04655278287,-0.04655278287,244.300374353,3.363637773,-3.363637773,0.546532236708,0.00508097029379,-0.00508097029379
1707,K04037,8264402,K04037.01,,CANDIDATE,215.959931,0.003133,-0.003133,2455104.349,0.0119,-0.0119,0.941,0.0124,-0.6565,9.5,0.376,-0.376,,,,359.2,17.0,-17.0,0.021367,4.1e-05,-0.004068,0.13306,2.69388,-0.05895,3.14,1.81,-0.59,0.746,,,387.0,,,5.29,9.22,-2.24,69.0,34.1,-34.1,17.960556,27.2,1,,6532.0,159.0,-215.0,4.255,0.131,-0.32,-0.2,0.24,-0.3,1.344,0.778,-0.252,1.185,0.286,-0.175,,,,stellar_q1_q16,12.853,11.91,11.672,11.625,False,6190.8,60.0,-60.0,4.297,0.1,-0.1,-0.026,0.04,-0.04,7.3,1.0,-1.0,44.164688,6163,11.625,1.313,0.019,0.02,0.019,1.174,300.94568,11.91,11111111111111111,11.672,12.853,0.135879483715,67.47907,0.0245551886693,12.847357,29.3821481856,136900.049492,300.94572281,2076065419976368896,44.1647099442,1.65696128883,True,,-0.005643,1.00193844468,-0.883521024716,0.977740538273,-0.0194009447611,0.0201023748847,-0.0515190409712,1.10768464245,3.08576479836,-53.248940714,6181.8114645,64.7231082817,-0.146497429621,0.119538014042,1.18546926855,-2.45551886693e-05,2.45551886693e-05,4.33456217872,0.0305599642942,-0.029193596162,-0.0404057317847,0.0423397774585,0.00165696128883,-0.0228197818976,0.0167923088735,2.77301471226,0.27049290623,-0.27049290623,3.48387092729,0.18994978119,-0.18994978119,348.160133554,4.73691228431,-4.73691228431,0.729179301784,0.00652938007462,-0.00652938007462
1708,K04053,1718958,K04053.01,,NOT DISPOSITIONED,1.419749146,4.928e-06,-4.928e-06,2454965.925,0.00281,-0.00281,0.6002,0.0539,-0.4682,1.5126,0.0889,-0.0889,,,,58.1,3.8,-3.8,0.007307,9.7e-05,-0.000523,1.87923,2.03891,-0.19813,0.84,0.41,-0.08,0.0253,,,1760.0,,,2267.35,3294.05,-629.96,5.85,2.1,-2.1,16.640219,18.5,1,,6187.0,147.0,-182.0,4.422,0.058,-0.312,-0.1,0.2,-0.32,1.052,0.52,-0.103,1.061,0.229,-0.118,,,,stellar_q1_q16,12.801,11.777,11.474,11.436,False,5966.2,60.0,-60.0,4.384,0.1,-0.1,-0.134,0.04,-0.04,4.4,1.0,-1.0,37.28717,5925,11.436,1.035,0.022,0.02,0.018,0.968,290.91934,11.777,11111111111111111,11.474,12.801,0.0395475199603,99.241295,0.0232265964397,12.750265,32.2111749941,149706.393606,290.919326502,2051019683267537024,37.2871676883,2.30503746803,True,,-0.050735,1.0065978235,-1.63084007261,1.71133318862,-0.0105522108413,0.00972252639973,-0.160991287047,0.98542537483,3.47175098073,-55.3762965591,5961.79341106,54.1931587386,-0.275515795763,0.174039694651,0.990010653435,-2.32265964397e-05,2.32265964397e-05,4.44132009126,0.0368573325566,-0.0324743586753,-0.035855320979,0.0446885482926,0.00230503746803,-0.0221008187509,0.0199529007914,0.790267328432,0.0347541357295,-0.0347541357295,1839.84512764,92.4518971304,-92.4518971304,1669.00963138,20.9327126511,-20.9327126511,0.0246134326912,0.000285744599595,-0.000285744599595
